9400,2110500,9400,5096200,9400,3563800,,quick Sort Time(already sorted), time shuffled, time reversed
9500,2416000,9500,5518200,9500,4054400,,quick Sort Time(already sorted), time shuffled, time reversed
9600,2188200,9600,4905500,9600,3419300,,quick Sort Time(already sorted), time shuffled, time reversed
9700,2223900,9700,5134200,9700,4238500,,quick Sort Time(already sorted), time shuffled, time reversed
9800,2311000,9800,5417700,9800,3632800,,quick Sort Time(already sorted), time shuffled, time reversed
9900,2277300,9900,5288600,9900,3654200,,quick Sort Time(already sorted), time shuffled, time reversed
10000,2169200,10000,5319700,10000,3700800,,quick Sort Time(already sorted), time shuffled, time reversed
10100,2330100,10100,5176200,10100,3610800,,quick Sort Time(already sorted), time shuffled, time reversed
10200,2441800,10200,6121500,10200,3870400,,quick Sort Time(already sorted), time shuffled, time reversed
10300,3161000,10300,5758400,10300,4379300,,quick Sort Time(already sorted), time shuffled, time reversed
10400,2508900,10400,5969000,10400,4962800,,quick Sort Time(already sorted), time shuffled, time reversed
10500,3586100,10500,5600300,10500,3923900,,quick Sort Time(already sorted), time shuffled, time reversed
10600,2616100,10600,3349400,10600,2678000,,quick Sort Time(already sorted), time shuffled, time reversed
10700,2046700,10700,4498700,10700,4087300,,quick Sort Time(already sorted), time shuffled, time reversed
10800,1697600,10800,2628400,10800,2438700,,quick Sort Time(already sorted), time shuffled, time reversed
10900,2556200,10900,5312300,10900,3946300,,quick Sort Time(already sorted), time shuffled, time reversed
11000,1918000,11000,4654100,11000,3894800,,quick Sort Time(already sorted), time shuffled, time reversed
11100,1993500,11100,4027000,11100,2254700,,quick Sort Time(already sorted), time shuffled, time reversed
11200,2412300,11200,5305000,11200,2444000,,quick Sort Time(already sorted), time shuffled, time reversed
11300,2007100,11300,2867600,11300,2489600,,quick Sort Time(already sorted), time shuffled, time reversed
11400,2269000,11400,3519200,11400,2724200,,quick Sort Time(already sorted), time shuffled, time reversed
11500,1964100,11500,4068900,11500,4577000,,quick Sort Time(already sorted), time shuffled, time reversed
11600,2132800,11600,4411600,11600,4883000,,quick Sort Time(already sorted), time shuffled, time reversed
11700,1833500,11700,4221400,11700,2548000,,quick Sort Time(already sorted), time shuffled, time reversed
11800,2175900,11800,4181300,11800,4171700,,quick Sort Time(already sorted), time shuffled, time reversed
11900,2616900,11900,6087200,11900,4374300,,quick Sort Time(already sorted), time shuffled, time reversed
12000,2132900,12000,3259100,12000,6245200,,quick Sort Time(already sorted), time shuffled, time reversed
12100,2368700,12100,4778500,12100,3218900,,quick Sort Time(already sorted), time shuffled, time reversed
12200,1826300,12200,6484500,12200,5071400,,quick Sort Time(already sorted), time shuffled, time reversed
12300,3161300,12300,6302500,12300,4187800,,quick Sort Time(already sorted), time shuffled, time reversed
12400,3644400,12400,3714200,12400,3361100,,quick Sort Time(already sorted), time shuffled, time reversed
12500,2424500,12500,5952200,12500,4549200,,quick Sort Time(already sorted), time shuffled, time reversed
12600,3440900,12600,5479600,12600,3746400,,quick Sort Time(already sorted), time shuffled, time reversed
12700,3314800,12700,5348000,12700,3622500,,quick Sort Time(already sorted), time shuffled, time reversed
